Orthologous Groups Frequency Analysis
==================================================

Files processed: 27,866
Files with orthologous_groups: 18,159
Total orthologous_groups instances: 88,315
Unique orthologous_groups types: 57,191

Complete frequency list (sorted by frequency):
Rank	Term	Frequency	Percentage
15325	2CC4J@1|root	1	0.001%
15326	2Z7W8@2|Bacteria	1	0.001%
15327	2GNSK@201174|Actinobacteria	1	0.001%
15328	2IBPU@201174|Actinobacteria	1	0.001%
15329	4EU2Z@85013|Frankiales	1	0.001%
15330	2GJ37@201174|Actinobacteria	1	0.001%
15331	4ES5S@85013|Frankiales	1	0.001%
15332	COG1842@2|Bacteria	1	0.001%
15333	2GJGD@201174|Actinobacteria	1	0.001%
15334	4ES2S@85013|Frankiales	1	0.001%
15335	2GK5D@201174|Actinobacteria	1	0.001%
15336	4ESK9@85013|Frankiales	1	0.001%
15337	2GKI9@201174|Actinobacteria	1	0.001%
15338	4EB8G@85010|Pseudonocardiales	1	0.001%
15339	COG2042@1|root	1	0.001%
15340	COG3376@2|Bacteria	1	0.001%
15341	2I56P@201174|Actinobacteria	1	0.001%
15342	2I81Y@201174|Actinobacteria	1	0.001%
15343	2GMPZ@201174|Actinobacteria	1	0.001%
15344	4ESG4@85013|Frankiales	1	0.001%
15345	2GIW5@201174|Actinobacteria	1	0.001%
15346	4EVRV@85013|Frankiales	1	0.001%
15347	2HSUX@201174|Actinobacteria	1	0.001%
15348	4E3RK@85010|Pseudonocardiales	1	0.001%
15349	COG1158@1|root	1	0.001%
15350	COG1158@2|Bacteria	1	0.001%
15351	2GIWY@201174|Actinobacteria	1	0.001%
15352	4ERDG@85013|Frankiales	1	0.001%
15353	4D9B6@85008|Micromonosporales	1	0.001%
15354	2AKFG@1|root	1	0.001%
15355	31B71@2|Bacteria	1	0.001%
15356	2ID8F@201174|Actinobacteria	1	0.001%
15357	2GSBK@201174|Actinobacteria	1	0.001%
15358	2DT92@1|root	1	0.001%
15359	33J8H@2|Bacteria	1	0.001%
15360	2GY72@201174|Actinobacteria	1	0.001%
15361	COG0410@1|root	1	0.001%
15362	COG0410@2|Bacteria	1	0.001%
15363	28ZTB@1|root	1	0.001%
15364	2ZMI1@2|Bacteria	1	0.001%
15365	2H1G4@201174|Actinobacteria	1	0.001%
15366	2DMHA@1|root	1	0.001%
15367	32RIQ@2|Bacteria	1	0.001%
15368	2I8K6@201174|Actinobacteria	1	0.001%
15369	1NQ5T@1224|Proteobacteria	1	0.001%
15370	2UK7G@28211|Alphaproteobacteria	1	0.001%
15371	2IIK6@201174|Actinobacteria	1	0.001%
15372	2EDVT@1|root	1	0.001%
15373	337QY@2|Bacteria	1	0.001%
15374	2IREH@201174|Actinobacteria	1	0.001%
15375	COG2372@1|root	1	0.001%
15376	COG2372@2|Bacteria	1	0.001%
15377	2I2X3@201174|Actinobacteria	1	0.001%
15378	4ETC5@85013|Frankiales	1	0.001%
15379	2I395@201174|Actinobacteria	1	0.001%
15380	2I8R8@201174|Actinobacteria	1	0.001%
15381	2GX35@201174|Actinobacteria	1	0.001%
15382	COG4192@1|root	1	0.001%
15383	COG4192@2|Bacteria	1	0.001%
15384	2GKJH@201174|Actinobacteria	1	0.001%
15385	4ERSK@85013|Frankiales	1	0.001%
15386	2BVHN@1|root	1	0.001%
15387	32QW3@2|Bacteria	1	0.001%
15388	2IKWS@201174|Actinobacteria	1	0.001%
15389	1MUU5@1224|Proteobacteria	1	0.001%
15390	1RMYC@1236|Gammaproteobacteria	1	0.001%
15391	1YPTN@136843|Pseudomonas fluorescens group	1	0.001%
15392	2GMN7@201174|Actinobacteria	1	0.001%
15393	2NFK1@228398|Streptacidiphilus	1	0.001%
15394	4ESQA@85013|Frankiales	1	0.001%
15395	2GJ3J@201174|Actinobacteria	1	0.001%
15396	2C3A2@1|root	1	0.001%
15397	2ZZP3@2|Bacteria	1	0.001%
15398	2I9BD@201174|Actinobacteria	1	0.001%
15399	4ESYP@85013|Frankiales	1	0.001%
15400	2IG30@201174|Actinobacteria	1	0.001%
15401	2GMEC@201174|Actinobacteria	1	0.001%
15402	4EWPG@85013|Frankiales	1	0.001%
15403	1MEKI@121069|Pythiales	1	0.001%
15404	2EWHT@1|root	1	0.001%
15405	33PW3@2|Bacteria	1	0.001%
15406	2GP14@201174|Actinobacteria	1	0.001%
15407	2I2Z5@201174|Actinobacteria	1	0.001%
15408	4ERME@85013|Frankiales	1	0.001%
15409	2INPT@201174|Actinobacteria	1	0.001%
15410	4ETGU@85013|Frankiales	1	0.001%
15411	4EV09@85013|Frankiales	1	0.001%
15412	2I04R@201174|Actinobacteria	1	0.001%
15413	2I2DU@201174|Actinobacteria	1	0.001%
15414	4EREF@85013|Frankiales	1	0.001%
15415	4DH7R@85008|Micromonosporales	1	0.001%
15416	2CAGD@1|root	1	0.001%
15417	349S0@2|Bacteria	1	0.001%
15418	2IIK5@201174|Actinobacteria	1	0.001%
15419	2GK9C@201174|Actinobacteria	1	0.001%
15420	2GKXT@201174|Actinobacteria	1	0.001%
15421	4ETS3@85013|Frankiales	1	0.001%
15422	2GNHA@201174|Actinobacteria	1	0.001%
15423	4ESUU@85013|Frankiales	1	0.001%
15424	2GKM5@201174|Actinobacteria	1	0.001%
15425	4EVMT@85013|Frankiales	1	0.001%
15426	2DNYB@1|root	1	0.001%
15427	32ZS8@2|Bacteria	1	0.001%
15428	2GSIC@201174|Actinobacteria	1	0.001%
15429	1G3YT@1117|Cyanobacteria	1	0.001%
15430	1H9HI@1150|Oscillatoriales	1	0.001%
15431	1G2X8@1117|Cyanobacteria	1	0.001%
15432	2GJ7Z@201174|Actinobacteria	1	0.001%
15433	1G295@1117|Cyanobacteria	1	0.001%
15434	1HAGH@1150|Oscillatoriales	1	0.001%
15435	2ECEK@1|root	1	0.001%
15436	336CV@2|Bacteria	1	0.001%
15437	2IEE2@201174|Actinobacteria	1	0.001%
15438	2GKRM@201174|Actinobacteria	1	0.001%
15439	4EUFC@85013|Frankiales	1	0.001%
15440	2HBK4@201174|Actinobacteria	1	0.001%
15441	4EWU7@85013|Frankiales	1	0.001%
15442	2M2KC@2063|Kitasatospora	1	0.001%
15443	2INV9@201174|Actinobacteria	1	0.001%
15444	2GJ4Z@201174|Actinobacteria	1	0.001%
15445	2I8KK@201174|Actinobacteria	1	0.001%
15446	2I8YV@201174|Actinobacteria	1	0.001%
15447	4CSNN@84995|Rubrobacteria	1	0.001%
15448	2GNSN@201174|Actinobacteria	1	0.001%
15449	2GM0D@201174|Actinobacteria	1	0.001%
15450	4CPQP@84995|Rubrobacteria	1	0.001%
15451	2INEY@201174|Actinobacteria	1	0.001%
15452	2GM0B@201174|Actinobacteria	1	0.001%
15453	4EWCF@85013|Frankiales	1	0.001%
15454	4EU71@85013|Frankiales	1	0.001%
15455	COG0714@1|root	1	0.001%
15456	COG0714@2|Bacteria	1	0.001%
15457	2GMM2@201174|Actinobacteria	1	0.001%
15458	2I5VB@201174|Actinobacteria	1	0.001%
15459	2GNBC@201174|Actinobacteria	1	0.001%
15460	4EV4M@85013|Frankiales	1	0.001%
15461	2GJS3@201174|Actinobacteria	1	0.001%
15462	2M1KX@2063|Kitasatospora	1	0.001%
15463	2GIRE@201174|Actinobacteria	1	0.001%
15464	4EW43@85013|Frankiales	1	0.001%
15465	1NI44@1224|Proteobacteria	1	0.001%
15466	2W5GU@28216|Betaproteobacteria	1	0.001%
15467	1K90N@119060|Burkholderiaceae	1	0.001%
15468	2I3BB@201174|Actinobacteria	1	0.001%
15469	4ESXR@85013|Frankiales	1	0.001%
15470	2GJGM@201174|Actinobacteria	1	0.001%
15471	4EV2H@85013|Frankiales	1	0.001%
15472	2GK5A@201174|Actinobacteria	1	0.001%
15473	4ERM2@85013|Frankiales	1	0.001%
15474	2I3A6@201174|Actinobacteria	1	0.001%
15475	2H89Q@201174|Actinobacteria	1	0.001%
15476	2ICJV@201174|Actinobacteria	1	0.001%
15477	2GP87@201174|Actinobacteria	1	0.001%
15478	2I9DG@201174|Actinobacteria	1	0.001%
15479	COG3804@1|root	1	0.001%
15480	COG3804@2|Bacteria	1	0.001%
15481	2GMU5@201174|Actinobacteria	1	0.001%
15482	2GMCF@201174|Actinobacteria	1	0.001%
15483	2GJMI@201174|Actinobacteria	1	0.001%
15484	4ERPG@85013|Frankiales	1	0.001%
15485	2GJYF@201174|Actinobacteria	1	0.001%
15486	2E9EF@1|root	1	0.001%
15487	333MW@2|Bacteria	1	0.001%
15488	4ET7C@85013|Frankiales	1	0.001%
15489	2H306@201174|Actinobacteria	1	0.001%
15490	2GNRH@201174|Actinobacteria	1	0.001%
15491	4ETID@85013|Frankiales	1	0.001%
15492	2IFJH@201174|Actinobacteria	1	0.001%
15493	4ESWN@85013|Frankiales	1	0.001%
15494	2I56C@201174|Actinobacteria	1	0.001%
15495	4EXBH@85013|Frankiales	1	0.001%
15496	2E7XW@1|root	1	0.001%
15497	332CB@2|Bacteria	1	0.001%
15498	2IT67@201174|Actinobacteria	1	0.001%
15499	2IRF3@201174|Actinobacteria	1	0.001%
15500	4EWKG@85013|Frankiales	1	0.001%
15501	4CZCH@85004|Bifidobacteriales	1	0.001%
15502	4ERBK@85013|Frankiales	1	0.001%
15503	2DMT0@1|root	1	0.001%
15504	32TGD@2|Bacteria	1	0.001%
15505	2I5UF@201174|Actinobacteria	1	0.001%
15506	4ETGA@85013|Frankiales	1	0.001%
15507	COG2865@1|root	1	0.001%
15508	COG2865@2|Bacteria	1	0.001%
15509	2I3IG@201174|Actinobacteria	1	0.001%
15510	2GN0S@201174|Actinobacteria	1	0.001%
15511	4ERDQ@85013|Frankiales	1	0.001%
15512	2IB28@201174|Actinobacteria	1	0.001%
15513	2HPTK@201174|Actinobacteria	1	0.001%
15514	22Q7D@1653|Corynebacteriaceae	1	0.001%
15515	2IIK3@201174|Actinobacteria	1	0.001%
15516	4EX9V@85013|Frankiales	1	0.001%
15517	COG3553@1|root	1	0.001%
15518	COG3553@2|Bacteria	1	0.001%
15519	2GWQ7@201174|Actinobacteria	1	0.001%
15520	409J9@622450|Actinopolysporales	1	0.001%
15521	2GT14@201174|Actinobacteria	1	0.001%
15522	4E8YT@85010|Pseudonocardiales	1	0.001%
15523	2GKKQ@201174|Actinobacteria	1	0.001%
15524	COG1487@1|root	1	0.001%
15525	COG1487@2|Bacteria	1	0.001%
15526	2IP0J@201174|Actinobacteria	1	0.001%
15527	2I321@201174|Actinobacteria	1	0.001%
15528	2GK79@201174|Actinobacteria	1	0.001%
15529	2GWHY@201174|Actinobacteria	1	0.001%
15530	4EWSS@85013|Frankiales	1	0.001%
15531	2GMJ4@201174|Actinobacteria	1	0.001%
15532	4EURX@85013|Frankiales	1	0.001%
15533	2I9EJ@201174|Actinobacteria	1	0.001%
15534	2H3HY@201174|Actinobacteria	1	0.001%
15535	1MV8Q@1224|Proteobacteria	1	0.001%
15536	438NC@68525|delta/epsilon subdivisions	1	0.001%
15537	2X3WD@28221|Deltaproteobacteria	1	0.001%
15538	2YXBV@29|Myxococcales	1	0.001%
15539	COG0146@1|root	1	0.001%
15540	COG0146@2|Bacteria	1	0.001%
15541	2IA3H@201174|Actinobacteria	1	0.001%
15542	2IQCJ@201174|Actinobacteria	1	0.001%
15543	2ENWA@1|root	1	0.001%
15544	33GHA@2|Bacteria	1	0.001%
15545	2GQRM@201174|Actinobacteria	1	0.001%
15546	2IJX2@201174|Actinobacteria	1	0.001%
15547	4EVM1@85013|Frankiales	1	0.001%
15548	2IJS2@201174|Actinobacteria	1	0.001%
15549	2IH83@201174|Actinobacteria	1	0.001%
15550	1MVPA@1224|Proteobacteria	1	0.001%
15551	2TSZ0@28211|Alphaproteobacteria	1	0.001%
15552	2GJYX@201174|Actinobacteria	1	0.001%
15553	2I5UG@201174|Actinobacteria	1	0.001%
15554	4EVJR@85013|Frankiales	1	0.001%
15555	2GNXU@201174|Actinobacteria	1	0.001%
15556	2GMZZ@201174|Actinobacteria	1	0.001%
15557	2CACX@1|root	1	0.001%
15558	33W9V@2|Bacteria	1	0.001%
15559	2IABD@201174|Actinobacteria	1	0.001%
15560	2GM17@201174|Actinobacteria	1	0.001%
15561	4ES13@85013|Frankiales	1	0.001%
15562	2GKC7@201174|Actinobacteria	1	0.001%
15563	4ESIS@85013|Frankiales	1	0.001%
15564	2GMHJ@201174|Actinobacteria	1	0.001%
15565	4DCUN@85008|Micromonosporales	1	0.001%
15566	COG5006@1|root	1	0.001%
15567	COG5006@2|Bacteria	1	0.001%
15568	2GPA7@201174|Actinobacteria	1	0.001%
15569	2GN2F@201174|Actinobacteria	1	0.001%
15570	4D8G9@85008|Micromonosporales	1	0.001%
15571	2GP5V@201174|Actinobacteria	1	0.001%
15572	41CKG@629295|Streptomyces griseus group	1	0.001%
15573	2I5UN@201174|Actinobacteria	1	0.001%
15574	2AZUH@1|root	1	0.001%
15575	31S3U@2|Bacteria	1	0.001%
15576	2GQ7G@201174|Actinobacteria	1	0.001%
15577	2GMNA@201174|Actinobacteria	1	0.001%
15578	2M4ZZ@2063|Kitasatospora	1	0.001%
15579	4FU8Z@85025|Nocardiaceae	1	0.001%
15580	2HRUJ@201174|Actinobacteria	1	0.001%
15581	4CTY0@84995|Rubrobacteria	1	0.001%
15582	2IDMP@201174|Actinobacteria	1	0.001%
15583	2GNQB@201174|Actinobacteria	1	0.001%
15584	4E0RP@85010|Pseudonocardiales	1	0.001%
15585	2DPND@1|root	1	0.001%
15586	332RR@2|Bacteria	1	0.001%
15587	2GVKQ@201174|Actinobacteria	1	0.001%
15588	2I39H@201174|Actinobacteria	1	0.001%
15589	4EXCD@85013|Frankiales	1	0.001%
15590	2IA79@201174|Actinobacteria	1	0.001%
15591	4EUZ3@85013|Frankiales	1	0.001%
15592	2GKQZ@201174|Actinobacteria	1	0.001%
15593	2I8IH@201174|Actinobacteria	1	0.001%
15594	2ERRZ@1|root	1	0.001%
15595	33JB6@2|Bacteria	1	0.001%
15596	2GJ8V@201174|Actinobacteria	1	0.001%
15597	2I3VQ@201174|Actinobacteria	1	0.001%
15598	COG2513@2|Bacteria	1	0.001%
15599	2GMQ4@201174|Actinobacteria	1	0.001%
15600	4E188@85010|Pseudonocardiales	1	0.001%
15601	2GM27@201174|Actinobacteria	1	0.001%
15602	4EVXI@85013|Frankiales	1	0.001%
15603	2HTSP@201174|Actinobacteria	1	0.001%
15604	4EU2Q@85013|Frankiales	1	0.001%
15605	2IQ8F@201174|Actinobacteria	1	0.001%
15606	2GN92@201174|Actinobacteria	1	0.001%
15607	4E496@85010|Pseudonocardiales	1	0.001%
15608	29W95@1|root	1	0.001%
15609	30HUI@2|Bacteria	1	0.001%
15610	2I96I@201174|Actinobacteria	1	0.001%
15611	COG2099@1|root	1	0.001%
15612	COG2099@2|Bacteria	1	0.001%
15613	2GMYZ@201174|Actinobacteria	1	0.001%
15614	4ESJP@85013|Frankiales	1	0.001%
15615	COG1239@1|root	1	0.001%
15616	COG1240@1|root	1	0.001%
15617	COG1239@2|Bacteria	1	0.001%
15618	COG1240@2|Bacteria	1	0.001%
15619	2GN3S@201174|Actinobacteria	1	0.001%
15620	4ERDI@85013|Frankiales	1	0.001%
15621	COG1105@1|root	1	0.001%
15622	COG1105@2|Bacteria	1	0.001%
15623	2HNT1@201174|Actinobacteria	1	0.001%
15624	4ETRG@85013|Frankiales	1	0.001%
15625	COG0627@2|Bacteria	1	0.001%
15626	2GJX4@201174|Actinobacteria	1	0.001%
15627	2EGKP@1|root	1	0.001%
15628	33ACW@2|Bacteria	1	0.001%
15629	2GKMS@201174|Actinobacteria	1	0.001%
15630	2GKFH@201174|Actinobacteria	1	0.001%
15631	4ETNE@85013|Frankiales	1	0.001%
15632	2DSIA@1|root	1	0.001%
15633	33G8U@2|Bacteria	1	0.001%
15634	2GRUQ@201174|Actinobacteria	1	0.001%
15635	2IFFJ@201174|Actinobacteria	1	0.001%
15636	4ET0X@85013|Frankiales	1	0.001%
15637	2IB0Q@201174|Actinobacteria	1	0.001%
15638	2NJF0@228398|Streptacidiphilus	1	0.001%
15639	2GSAF@201174|Actinobacteria	1	0.001%
15640	2GK77@201174|Actinobacteria	1	0.001%
15641	4EVNN@85013|Frankiales	1	0.001%
15642	2I8FJ@201174|Actinobacteria	1	0.001%
15643	4ERWJ@85013|Frankiales	1	0.001%
15644	2IQHU@201174|Actinobacteria	1	0.001%
15645	4ET5S@85013|Frankiales	1	0.001%
15646	2H5WA@201174|Actinobacteria	1	0.001%
15647	4EUEU@85013|Frankiales	1	0.001%
15648	2GITF@201174|Actinobacteria	1	0.001%
15649	2DM23@1|root	1	0.001%
15650	31DUR@2|Bacteria	1	0.001%
15651	2GIYZ@201174|Actinobacteria	1	0.001%
15652	4EVKD@85013|Frankiales	1	0.001%
15653	2I369@201174|Actinobacteria	1	0.001%
15654	4DCIZ@85008|Micromonosporales	1	0.001%
15655	2HBRT@201174|Actinobacteria	1	0.001%
15656	4EXCN@85013|Frankiales	1	0.001%
15657	2IQFY@201174|Actinobacteria	1	0.001%
15658	4EWKR@85013|Frankiales	1	0.001%
15659	2GKDI@201174|Actinobacteria	1	0.001%
15660	4EVA6@85013|Frankiales	1	0.001%
15661	4ESAG@85013|Frankiales	1	0.001%
15662	2DBEB@1|root	1	0.001%
15663	32TXC@2|Bacteria	1	0.001%
15664	2IRDQ@201174|Actinobacteria	1	0.001%
15665	4ET9W@85013|Frankiales	1	0.001%
15666	2GNFE@201174|Actinobacteria	1	0.001%
15667	4EV1E@85013|Frankiales	1	0.001%
15668	293MU@1|root	1	0.001%
15669	2ZR3M@2|Bacteria	1	0.001%
15670	2IFCB@201174|Actinobacteria	1	0.001%
15671	4ESJ1@85013|Frankiales	1	0.001%
15672	2IJ93@201174|Actinobacteria	1	0.001%
15673	4EW7H@85013|Frankiales	1	0.001%
15674	2H5KN@201174|Actinobacteria	1	0.001%
15675	2GMG4@201174|Actinobacteria	1	0.001%
15676	4EV3E@85013|Frankiales	1	0.001%
15677	2GKS0@201174|Actinobacteria	1	0.001%
15678	22JYA@1653|Corynebacteriaceae	1	0.001%
15679	2I5UV@201174|Actinobacteria	1	0.001%
15680	2GK6T@201174|Actinobacteria	1	0.001%
15681	4EU9Y@85013|Frankiales	1	0.001%
15682	2GJAM@201174|Actinobacteria	1	0.001%
15683	4ES9M@85013|Frankiales	1	0.001%
15684	2I2KX@201174|Actinobacteria	1	0.001%
15685	4ESZP@85013|Frankiales	1	0.001%
15686	2IDM7@201174|Actinobacteria	1	0.001%
15687	2GIVA@201174|Actinobacteria	1	0.001%
15688	2GK13@201174|Actinobacteria	1	0.001%
15689	4ESV6@85013|Frankiales	1	0.001%
15690	COG3794@1|root	1	0.001%
15691	COG3794@2|Bacteria	1	0.001%
15692	2IMCK@201174|Actinobacteria	1	0.001%
15693	2IFFI@201174|Actinobacteria	1	0.001%
15694	4EVVH@85013|Frankiales	1	0.001%
15695	2I2K5@201174|Actinobacteria	1	0.001%
15696	2H314@201174|Actinobacteria	1	0.001%
15697	2GIZC@201174|Actinobacteria	1	0.001%
15698	2IR4G@201174|Actinobacteria	1	0.001%
15699	2I2QN@201174|Actinobacteria	1	0.001%
15700	4EVS5@85013|Frankiales	1	0.001%
15701	COG4941@1|root	1	0.001%
15702	COG4941@2|Bacteria	1	0.001%
15703	2GJ36@201174|Actinobacteria	1	0.001%
15704	4EFZE@85012|Streptosporangiales	1	0.001%
15705	2I5W3@201174|Actinobacteria	1	0.001%
15706	COG5446@1|root	1	0.001%
15707	COG5446@2|Bacteria	1	0.001%
15708	2H6Y9@201174|Actinobacteria	1	0.001%
15709	2E5NA@1|root	1	0.001%
15710	330D3@2|Bacteria	1	0.001%
15711	1N7BT@1224|Proteobacteria	1	0.001%
15712	2UHGD@28211|Alphaproteobacteria	1	0.001%
15713	2I47D@201174|Actinobacteria	1	0.001%
15714	2GMGE@201174|Actinobacteria	1	0.001%
15715	2GM57@201174|Actinobacteria	1	0.001%
15716	4EW66@85013|Frankiales	1	0.001%
15717	2GIRQ@201174|Actinobacteria	1	0.001%
15718	4ERP1@85013|Frankiales	1	0.001%
15719	2GJCK@201174|Actinobacteria	1	0.001%
15720	4EXC6@85013|Frankiales	1	0.001%
15721	4ESAC@85013|Frankiales	1	0.001%
15722	2GUV9@201174|Actinobacteria	1	0.001%
15723	4FJN4@85021|Intrasporangiaceae	1	0.001%
15724	2GK0M@201174|Actinobacteria	1	0.001%
15725	4ES81@85013|Frankiales	1	0.001%
15726	2GTSG@201174|Actinobacteria	1	0.001%
15727	2GNM9@201174|Actinobacteria	1	0.001%
15728	4D8JN@85008|Micromonosporales	1	0.001%
15729	2H8UD@201174|Actinobacteria	1	0.001%
15730	4EXC7@85013|Frankiales	1	0.001%
15731	COG3871@1|root	1	0.001%
15732	COG3871@2|Bacteria	1	0.001%
15733	2GSTR@201174|Actinobacteria	1	0.001%
15734	4E79G@85010|Pseudonocardiales	1	0.001%
15735	2IBQ9@201174|Actinobacteria	1	0.001%
15736	4FXG7@85025|Nocardiaceae	1	0.001%
15737	2IGDR@201174|Actinobacteria	1	0.001%
15738	4DYZU@85010|Pseudonocardiales	1	0.001%
15739	2GJB8@201174|Actinobacteria	1	0.001%
15740	4DBEU@85008|Micromonosporales	1	0.001%
15741	4ERDK@85013|Frankiales	1	0.001%
15742	2GNCH@201174|Actinobacteria	1	0.001%
15743	2HU54@201174|Actinobacteria	1	0.001%
15744	4EIZ7@85012|Streptosporangiales	1	0.001%
15745	2IRQG@201174|Actinobacteria	1	0.001%
15746	4ECPU@85010|Pseudonocardiales	1	0.001%
15747	2GYI1@201174|Actinobacteria	1	0.001%
15748	2I8WW@201174|Actinobacteria	1	0.001%
15749	1G8IV@1117|Cyanobacteria	1	0.001%
15750	1HC6B@1150|Oscillatoriales	1	0.001%
15751	2GN0Q@201174|Actinobacteria	1	0.001%
15752	4EVFY@85013|Frankiales	1	0.001%
15753	2GMC3@201174|Actinobacteria	1	0.001%
15754	2GM5E@201174|Actinobacteria	1	0.001%
15755	2GK12@201174|Actinobacteria	1	0.001%
15756	2GNM8@201174|Actinobacteria	1	0.001%
15757	2GJ1J@201174|Actinobacteria	1	0.001%
15758	4D3B2@85005|Actinomycetales	1	0.001%
15759	4DYUD@85010|Pseudonocardiales	1	0.001%
15760	2GX9R@201174|Actinobacteria	1	0.001%
15761	4EV2N@85013|Frankiales	1	0.001%
15762	2IFIB@201174|Actinobacteria	1	0.001%
15763	4DDRS@85008|Micromonosporales	1	0.001%
15764	2GMEN@201174|Actinobacteria	1	0.001%
15765	4E156@85010|Pseudonocardiales	1	0.001%
15766	2EQU1@1|root	1	0.001%
15767	33IDR@2|Bacteria	1	0.001%
15768	2I5UM@201174|Actinobacteria	1	0.001%
15769	4EWVD@85013|Frankiales	1	0.001%
15770	4QFMI@10239|Viruses	1	0.001%
15771	4QUW4@35237|dsDNA viruses  no RNA stage	1	0.001%
15772	4QUHT@28883|Caudovirales	1	0.001%
15773	4QN6Y@10699|Siphoviridae	1	0.001%
15774	4QAWG@10239|Viruses	1	0.001%
15775	4QPII@28883|Caudovirales	1	0.001%
15776	4QKWY@10699|Siphoviridae	1	0.001%
15777	2I7TC@201174|Actinobacteria	1	0.001%
15778	2GP3T@201174|Actinobacteria	1	0.001%
15779	4QAXQ@10239|Viruses	1	0.001%
15780	4QUSY@35237|dsDNA viruses  no RNA stage	1	0.001%
15781	4QRFY@28883|Caudovirales	1	0.001%
15782	4QM52@10699|Siphoviridae	1	0.001%
15783	2E0Z5@1|root	1	0.001%
15784	32WFJ@2|Bacteria	1	0.001%
15785	2IR2P@201174|Actinobacteria	1	0.001%
15786	4D1DQ@85004|Bifidobacteriales	1	0.001%
15787	2F8M7@1|root	1	0.001%
15788	340ZT@2|Bacteria	1	0.001%
15789	2IPR9@201174|Actinobacteria	1	0.001%
15790	4EJXU@85012|Streptosporangiales	1	0.001%
15791	2IFNI@201174|Actinobacteria	1	0.001%
15792	2A152@1|root	1	0.001%
15793	30PAX@2|Bacteria	1	0.001%
15794	2IGUI@201174|Actinobacteria	1	0.001%
15795	COG4653@1|root	1	0.001%
15796	COG4653@2|Bacteria	1	0.001%
15797	2HZB6@201174|Actinobacteria	1	0.001%
15798	1W7W1@1268|Micrococcaceae	1	0.001%
15799	2GJPK@201174|Actinobacteria	1	0.001%
15800	4E3CC@85010|Pseudonocardiales	1	0.001%
15801	2GJN6@201174|Actinobacteria	1	0.001%
15802	2I5P4@201174|Actinobacteria	1	0.001%
15803	4EX3G@85013|Frankiales	1	0.001%
15804	2GKU7@201174|Actinobacteria	1	0.001%
15805	4EU0U@85013|Frankiales	1	0.001%
15806	2I5I8@201174|Actinobacteria	1	0.001%
15807	4EVNG@85013|Frankiales	1	0.001%
15808	29W14@1|root	1	0.001%
15809	30HJI@2|Bacteria	1	0.001%
15810	2GYE5@201174|Actinobacteria	1	0.001%
15811	23BV8@1762|Mycobacteriaceae	1	0.001%
15812	COG0400@2|Bacteria	1	0.001%
15813	2GJH6@201174|Actinobacteria	1	0.001%
15814	2GP02@201174|Actinobacteria	1	0.001%
15815	2GKNX@201174|Actinobacteria	1	0.001%
15816	4ERQ1@85013|Frankiales	1	0.001%
15817	4FTYC@85025|Nocardiaceae	1	0.001%
15818	2GKNU@201174|Actinobacteria	1	0.001%
15819	COG2867@2|Bacteria	1	0.001%
15820	2I2YZ@201174|Actinobacteria	1	0.001%
15821	4E4Q2@85010|Pseudonocardiales	1	0.001%
15822	2GJ9X@201174|Actinobacteria	1	0.001%
15823	2VS8V@28216|Betaproteobacteria	1	0.001%
15824	1K7QF@119060|Burkholderiaceae	1	0.001%
15825	2GJF5@201174|Actinobacteria	1	0.001%
15826	4DB6F@85008|Micromonosporales	1	0.001%
15827	2GJYR@201174|Actinobacteria	1	0.001%
15828	4EHRV@85012|Streptosporangiales	1	0.001%
15829	2GME8@201174|Actinobacteria	1	0.001%
15830	4DMZ6@85009|Propionibacteriales	1	0.001%
15831	2GK3W@201174|Actinobacteria	1	0.001%
15832	4EUCY@85013|Frankiales	1	0.001%
15833	arCOG01259@2157|Archaea	1	0.001%
15834	2GS79@201174|Actinobacteria	1	0.001%
15835	4ERY8@85013|Frankiales	1	0.001%
15836	4G95U@85025|Nocardiaceae	1	0.001%
15837	1RC9B@1224|Proteobacteria	1	0.001%
15838	2U6JQ@28211|Alphaproteobacteria	1	0.001%
15839	2PYF6@265|Paracoccus	1	0.001%
15840	2GNE9@201174|Actinobacteria	1	0.001%
15841	2HAHI@201174|Actinobacteria	1	0.001%
15842	4ESDB@85013|Frankiales	1	0.001%
15843	COG5217@1|root	1	0.001%
15844	KOG3000@2759|Eukaryota	1	0.001%
15845	38BT8@33154|Opisthokonta	1	0.001%
15846	1MWZC@1224|Proteobacteria	1	0.001%
15847	2TRYS@28211|Alphaproteobacteria	1	0.001%
15848	3N86Z@45401|Hyphomicrobiaceae	1	0.001%
15849	1N8XZ@1224|Proteobacteria	1	0.001%
15850	2VVY7@28216|Betaproteobacteria	1	0.001%
15851	1KMJS@119065|unclassified Burkholderiales	1	0.001%
15852	KOG3247@1|root	1	0.001%
15853	KOG3247@2759|Eukaryota	1	0.001%
15854	39CSS@33154|Opisthokonta	1	0.001%
15855	3BC6V@33208|Metazoa	1	0.001%
15856	3D0EQ@33213|Bilateria	1	0.001%
15857	482MQ@7711|Chordata	1	0.001%
15858	495SJ@7742|Vertebrata	1	0.001%
15859	3J9AW@40674|Mammalia	1	0.001%
15860	35DDX@314146|Euarchontoglires	1	0.001%
15861	4Q4IP@9989|Rodentia	1	0.001%
15862	2335T@1762|Mycobacteriaceae	1	0.001%
15863	38ES0@33154|Opisthokonta	1	0.001%
15864	3BEEM@33208|Metazoa	1	0.001%
15865	3CZR5@33213|Bilateria	1	0.001%
15866	4880D@7711|Chordata	1	0.001%
